article_id,dataset_id,type_true,type_pred,cat_id,cat_type
10.5194_acp-2021-570,https://doi.org/10.22033/esgf/cmip6.1621,Secondary,,FN,FN
10.1186_s12868-019-0514-8,Missing,Missing,,FN,FN
10.1007_s00382-022-06361-7,https://doi.org/10.3390/fire1020019,,Primary,FP,FP
10.1186_s12864-019-6324-7,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.1590_fst.33717,Missing,Missing,,FN,FN
10.5194_essd-2023-198,https://doi.org/10.17882/94032,Primary,Primary,TP,TP
10.3389_feart.2023.1205211,https://doi.org/10.1029/2004gl021219,,Primary,FP,FP
10.1093_beheco_arad016,https://doi.org/10.5061/dryad.rxwdbrvdc,Primary,Primary,TP,TP
10.7554_eLife.72626,https://doi.org/10.18632/oncotarget.16723,,Primary,FP,FP
10.1002_mp.14424,https://doi.org/10.13039/100004917,,Primary,FP,FP
10.1098_rspb.2015.2726,https://doi.org/10.1111/j.1474-9726.2012.00798.x,,Primary,FP,FP
10.1101_2022.07.21.501061,https://doi.org/10.15468/dl.nbku3v,Primary,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1016/j.quascirev,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2000gc000146,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevb.88.014408,,Primary,FP,FP
10.5194_essd-2023-187,https://doi.org/10.17882/53389,Primary,,FN,FN
10.1128_spectrum.00422-24,K02420,,Secondary,FP,FP
10.1590_0103-6351_4070,Missing,Missing,,FN,FN
10.1029_2021gl096173,https://doi.org/10.5194/acp-8-1689-2008,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1016/j.marpetgeo.2008.01.015,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.cbpa.2006.02.043,,Primary,FP,FP
10.1002_chem.202001412,https://doi.org/10.1002/(issn)1521-3765,,Primary,FP,FP
10.1002_ece3.5395,Missing,Missing,,FN,FN
10.1107_s2052252515023945,Missing,Missing,,FN,FN
10.1186_s12864-019-6131-1,PRJEB13248,,Secondary,FP,FP
10.1038_s41597-023-02280-2,EMPIAR-10590,Secondary,Secondary,TP,TP
10.1002_chem.202001412,https://doi.org/10.1002/chem.v26.50,,Primary,FP,FP
10.1186_s12864-019-6131-1,PRJEB27669,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/95gl02822,,Primary,FP,FP
10.1002_nafm.10870,https://doi.org/10.5066/p9gtumay,Primary,,FN,FN
10.1128_JVI.01717-21,EPI_ISL_332401,Primary,,TP,FN
10.1055_s-0039-1693681,Missing,Missing,,FN,FN
10.12688_f1000research.13483.1,https://doi.org/10.1097/01.ico.0000133997.07144.9e,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1016/0022-5193(69)90015-0,,Primary,FP,FP
10.1128_spectrum.00422-24,K03411,,Secondary,FP,FP
10.3390_d13010019,https://doi.org/10.1016/j.soilbio.2017.10.039,,Primary,FP,FP
10.1186_s13059-019-1924-8,https://doi.org/10.13039/100000051,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1038/s41467-019-09576-1,,Primary,FP,FP
10.1186_s12920-019-0611-7,https://doi.org/10.13039/501100001659,,Primary,FP,FP
10.1186_s13072-019-0285-6,GSE98966,,Secondary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1130/0091-7613(1999)027<0939:taseoa>2.3.co;2,,Primary,FP,FP
10.1029_2021gl096173,https://doi.org/10.5194/acp-20-12569-2020,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-58697,Secondary,Secondary,TP,TP
10.1002_ecs2.1280,https://doi.org/10.5061/dryad.p3fg9,Primary,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1029/2000jd900264,,Primary,FP,FP
10.1128_spectrum.00422-24,K02422,Secondary,Secondary,TP,TP
10.1186_s13020-020-00307-z,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.1111_ddi.13153,Missing,Missing,,FN,FN
10.1128_spectrum.00422-24,K03413,,Secondary,FP,FP
10.3390_rs4102923,https://doi.org/10.1029/2006gl026972,,Primary,FP,FP
10.1186_s13059-019-1749-5,https://doi.org/10.13039/100004411,,Primary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1126/science.285.5428.687,,Primary,FP,FP
10.1186_s40851-018-0089-8,https://doi.org/10.13039/501100003382,,Primary,FP,FP
10.1002_ece3.6303,https://doi.org/10.5061/dryad.37pvmcvgb,Primary,Primary,TP,TP
10.7554_eLife.63194,https://doi.org/10.7554/elife.63194,,Primary,FP,FP
10.3133_cir1497,https://doi.org/10.5066/p9eucgjq,Secondary,,FN,FN
10.1098_rspb.2015.2726,https://doi.org/10.1016/j.ceb.2009.11.005,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1101/2022.01.06.468363,,Primary,FP,FP
10.1371_journal.pcbi.1011828,GSE41258,,Secondary,FP,FP
10.3133_cir1497,https://doi.org/10.5066/f7930sg7,Secondary,,FN,FN
10.1080_21645515.2023.2189598,NM_001194698,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1016/j.jhydrol.2018.08.069,,Primary,FP,FP
10.1039_d2cc00847e,https://doi.org/10.1021/ol8027384,,Primary,FP,FP
10.1186_s13059-019-1749-5,https://doi.org/10.13039/100000002,,Primary,FP,FP
10.3389_fcell.2020.618552,GSE33949,,Secondary,FP,FP
10.1186_s13059-019-1749-5,GSE126200,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2007gl031149,,Primary,FP,FP
10.1590_1983-21252019v32n324rc,Missing,Missing,,FN,FN
10.1029_2023wr035126,https://doi.org/10.15485/1892055,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1002/ajpa.1330390116,,Primary,FP,FP
10.1186_s13643-018-0859-6,https://doi.org/10.13039/100004423,,Primary,FP,FP
10.1371_journal.pone.0146274,ENSBTAG00000019255,,Secondary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1107/s0021889869006558,,Primary,FP,FP
10.3390_s19030479,https://doi.org/10.4231/r7rx991c,Secondary,,FN,FN
10.1109_access.2024.3385658,https://doi.org/10.1242/jeb.245751,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.2174/0929867311320220001,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.13039/501100000780,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1130/g45151,,Primary,FP,FP
10.1186_s13321-017-0223-1,Missing,Missing,,FN,FN
10.7554_elife.42722,https://doi.org/10.5061/dryad.d0779mb,Primary,Primary,TP,TP
10.3897_zoologia.36.e32053,Missing,Missing,,FN,FN
10.1002_ejic.201900904,https://doi.org/10.1002/(issn)1099-0682c,,Primary,FP,FP
10.1186_s11658-018-0120-2,GSE70604,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1029/2006wr005645,,Primary,FP,FP
10.1109_access.2024.3385658,https://doi.org/10.5281/zenodo.10908593,Primary,Primary,TP,TP
10.1371_journal.pone.0070749,https://doi.org/10.5061/dryad.5q1sb,Primary,Primary,TP,TP
10.7554_elife.73695,https://doi.org/10.1002/evan.21464,,Primary,FP,FP
10.1186_s13059-020-02048-6,https://doi.org/10.13039/501100000925,,Primary,FP,FP
10.1371_journal.pcbi.1011828,https://doi.org/10.13039/100012818,,Primary,FP,FP
10.3389_fmicb.2024.1456637,SAMN07159041,Secondary,,TP,FN
10.1029_2023wr035126,https://doi.org/10.1016/j.advwatres.2016.05.015,,Primary,FP,FP
10.1186_s12866-015-0509-2,PRJNA58163,,Secondary,FP,FP
10.1186_s12934-018-1005-9,PF12639,,Secondary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-54543,Secondary,Secondary,TP,TP
10.1186_s12862-018-1213-2,Missing,Missing,,FN,FN
10.1128_spectrum.00422-24,K02401,Secondary,Secondary,TP,TP
10.1128_spectrum.00422-24,K02392,,Secondary,FP,FP
10.3133_cir1497,https://doi.org/10.5066/p99onunm,Secondary,,FN,FN
10.1186_s40168-018-0532-2,Missing,Missing,,FN,FN
10.12688_f1000research.13622.1,https://doi.org/10.5256/f1000research.14799.r31828,,Primary,FP,FP
10.1590_1679-78255753,Missing,Missing,,FN,FN
10.3390_molecules25010053,Missing,Missing,,FN,FN
10.3389_fevo.2023.1112519,https://doi.org/10.1594/pangaea.941234,Primary,,FN,FN
10.12688_f1000research.13483.1,https://doi.org/10.1590/s0004-27492011000500016,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1158/0008-5472.can-15-0602,,Primary,FP,FP
10.1098_rspb.2015.2726,https://doi.org/10.1016/j.cmet.2011.06.013,,Primary,FP,FP
10.1002_chem.201902131,Missing,Missing,,FN,FN
10.1016_j.cpc.2024.109087,https://doi.org/10.1143/jpsj.76.024706,,Primary,FP,FP
10.1038_s41598-020-59839-x,ENSOARG00000002898,,Secondary,FP,FP
10.3762_bjoc.8.42,https://doi.org/10.1021/cm011230v,,Primary,FP,FP
10.1002_chem.202001668,https://doi.org/10.1002/(issn)1521-3765,,Primary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.1001/archopht.118.9.1264,,Primary,FP,FP
10.3762_bjoc.8.42,https://doi.org/10.1021/ma034700a,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevb.83.214402,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.5061/dryad.6h5b7,Primary,Primary,TP,TP
10.1038_s41396-020-00885-8,IPR009613,Secondary,Secondary,TP,TP
10.1371_journal.pone.0284951,https://doi.org/10.3945/jn.115.223636,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1175/jcli3321.1,,Primary,FP,FP
10.1186_s12870-020-2295-8,Missing,Missing,,FN,FN
10.1590_0102.3772e35417,Missing,Missing,,FN,FN
10.1371_journal.pone.0188323,https://doi.org/10.13020/d6wx0s,Primary,Primary,TP,TP
10.1029_2023wr035126,https://doi.org/10.1111/j.1752-1688.2011.00537.x,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1038/s41467-019-09799-2,,Primary,FP,FP
10.1371_journal.pone.0159387,PRJNA217894,Secondary,Secondary,TP,TP
10.1186_s12862-015-0558-z,https://doi.org/10.6070/h4jq0z24,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevx.8.011005,,Primary,FP,FP
10.1186_s13058-015-0618-8,Missing,Missing,,FN,FN
10.1371_journal.pone.0212669,E-GEOD-64857,Secondary,Secondary,TP,TP
10.1186_s12864-019-5872-1,Missing,Missing,,FN,FN
10.1590_0034-737x201966050002,Missing,Missing,,FN,FN
10.1186_s12862-019-1509-x,Missing,Missing,,FN,FN
10.1002_anie.202007717,https://doi.org/10.1002/(issn)1521-3773,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1111/1365-2435.12841,,Primary,FP,FP
10.1039_d2cc00847e,https://doi.org/10.1002/anie.201411805,,Primary,FP,FP
10.1186_s40168-018-0550-0,https://doi.org/10.13039/501100001729,,Primary,FP,FP
10.1186_s12879-019-3766-0,Missing,Missing,,FN,FN
10.1186_s12866-020-01863-y,CP041215,,Secondary,FP,FP
10.1038_s41396-020-00885-8,PF01493,Secondary,Secondary,TP,TP
10.1371_journal.pcbi.1011828,E-PROT-100,Secondary,Secondary,TP,TP
10.1371_journal.pone.0284951,https://doi.org/10.1016/j.jneumeth.2013.09.021,,Primary,FP,FP
10.1186_s12884-018-1751-z,Missing,Missing,,FN,FN
10.1186_s12885-018-4314-9,GSE22226,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.4296/cwrj3302165,,Primary,FP,FP
10.3390_microorganisms8121872,CHEMBL3311228,Secondary,Secondary,TP,TP
10.1186_s13072-019-0285-6,GSE73406,,Secondary,FP,FP
10.1186_s13072-019-0285-6,GSE54167,,Secondary,FP,FP
10.1534_g3.119.400993,GSE68510,,Secondary,FP,FP
10.1186_s12870-018-1332-3,https://doi.org/10.13039/501100004608,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1093/nar/gkt111,,Primary,FP,FP
10.1186_s12870-020-02692-x,Missing,Missing,,FN,FN
10.1111_ejn.13855,https://doi.org/10.1111/(issn)1460-9568,,Primary,FP,FP
10.1093_evolut_qpad206,https://doi.org/10.1093/evolut/qpad206/7411360bygueston13,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1016/j.margeo.2009.01.006,,Primary,FP,FP
10.1002_ece3.6144,https://doi.org/10.1002/ece3.v10.7,,Primary,FP,FP
10.3390_rs4102923,https://doi.org/10.1594/pangaea.780464,Secondary,,TP,FN
10.7554_eLife.72626,https://doi.org/10.1371/journal.pcbi.1004571,,Primary,FP,FP
10.1029_2022gl100473,https://doi.org/10.1016/j.jvolgeores.2010.02.008,,Primary,FP,FP
10.1371_journal.pone.0159387,PRJNA287300,Secondary,Secondary,TP,TP
10.1590_1678-4685-gmb-2018-0055,SRR3168931,,Secondary,FP,FP
10.1186_s12870-019-1632-2,SAMN10345060,,Primary,FP,FP
10.7717_peerj.12422,https://doi.org/10.15468/dl.czyyq2,,Primary,TP,FP
10.1186_s12934-018-1005-9,IPR028916,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1016/j.epsl.2011.08.040,,Primary,FP,FP
10.1186_1752-153x-7-123,Missing,Missing,,FN,FN
10.3389_fmicb.2024.1456637,SAMN07159045,Secondary,,TP,FN
10.1002_chem.201902131,https://doi.org/10.1002/chem.v25.50,,Primary,FP,FP
10.12688_f1000research.11698.1,https://doi.org/10.5256/f1000research.11698.d163790,Primary,,FN,FN
10.1186_s40168-017-0338-7,PRJNA349463,,Secondary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevlett.96.207204,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1111/fwb.12476,,Primary,FP,FP
10.1098_rspb.2015.2726,https://doi.org/10.1098/rspb.1994.0166,,Primary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1039/c3ee40831k,,Primary,FP,FP
10.1186_s13059-020-1949-z,GSM3630203,,Secondary,FP,FP
10.1051_e3sconf_202017220004,Missing,Missing,,FN,FN
10.3390_molecules23123199,Missing,Missing,,FN,FN
10.3390_microorganisms8121872,CHEMBL403,Secondary,Secondary,TP,TP
10.1186_s40170-020-00212-x,https://doi.org/10.13039/100000054,,Primary,FP,FP
10.3390_v11060565,EPI1019552,Secondary,Secondary,TP,TP
10.1039_d2cc00847e,https://doi.org/10.1002/chem.202101681,,Primary,FP,FP
10.1590_1806-90882019000500004,Missing,Missing,,FN,FN
10.12688_f1000research.13622.1,https://doi.org/10.5256/f1000research.13622.d194236,Primary,Primary,TP,TP
10.1371_journal.pone.0159387,PRJNA167235,Secondary,Secondary,TP,TP
10.1007_s00382-022-06361-7,https://doi.org/10.1175/waf-d-13-00002.1,,Primary,FP,FP
10.1029_2020jf005675,https://doi.org/10.5066/p9bu8faq,Primary,,FN,FN
10.1098_rsos.160417,https://doi.org/10.5061/dryad.2bs69.2,Primary,,FN,FN
10.1128_JVI.01717-21,EPI_ISL_332358,,Secondary,TP,FP
10.1371_journal.pcbi.1011828,https://doi.org/10.13039/501100004837,,Primary,FP,FP
10.1093_beheco_arad016,https://doi.org/10.1093/beheco/arad016,,Primary,FP,FP
10.1186_s13104-019-4058-x,Missing,Missing,,FN,FN
10.1002_ecs2.4619,https://doi.org/10.1073/pnas.1711842115,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1016/s0277,,Primary,FP,FP
10.1186_s12866-020-01863-y,PRJNA593570,,Secondary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1093/nar/gkx1037,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1002/evan.20275,,Primary,FP,FP
10.1080_21645515.2023.2189598,ENSMMUT00000007289,Secondary,,FN,FN
10.1002_chem.202001412,https://doi.org/10.13039/501100001659,,Primary,FP,FP
10.1038_s41598-020-59839-x,ENSOARG00000002239,,Secondary,FP,FP
10.1111_cas.12935,HPA003156,Secondary,Secondary,TP,TP
10.3389_fmicb.2024.1456637,SAMN07159044,,Primary,TP,FP
10.1371_journal.pntd.0005385,https://doi.org/10.13039/100000865,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1371/journal.pone.0136040,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1016/j.epsl.2005.01.036,,Primary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.1001/archopht.118.5.615,,Primary,FP,FP
10.1038_s41396-020-00885-8,IPR004963,Secondary,Secondary,TP,TP
10.7554_elife.73695,https://doi.org/10.1098/rspb.2009.0681,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2006pa001384,,Primary,FP,FP
10.5194_essd-2023-198,https://doi.org/10.17600/18000582,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-50774,Secondary,Secondary,TP,TP
10.1186_s13039-022-00631-z,GSE67047,Secondary,Secondary,TP,TP
10.1590_1980-5918.032.ao27,Missing,Missing,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1016/j.margeo.2009.09.007,,Primary,FP,FP
10.1186_s13072-019-0285-6,GSE95356,,Secondary,FP,FP
10.1128_JVI.01717-21,EPI_ISL_445090,,Secondary,TP,FP
10.1128_spectrum.00422-24,K02410,Secondary,Secondary,TP,TP
10.1016_j.cpc.2024.109087,https://doi.org/10.1143/jpsj.78,,Primary,FP,FP
10.7554_eLife.63194,PRJEB43248,,Secondary,FP,FP
10.1186_s12870-019-1889-5,Missing,Missing,,FN,FN
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physics.2.20,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1002/hyp.11158,,Primary,FP,FP
10.7554_elife.42722,https://doi.org/10.13039/100000002,,Primary,FP,FP
10.1002_anie.201916483,https://doi.org/10.1002/(issn)1521-3773,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1016/j.quascirev.2018.05.005,,Primary,FP,FP
10.1186_s13068-018-1167-z,Missing,Missing,,FN,FN
10.3390_d13010019,https://doi.org/10.1016/j.envpol.2016.01.084,,Primary,FP,FP
10.1002_chem.202001668,https://doi.org/10.13039/501100001659,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2001gb001417,,Primary,FP,FP
10.1186_s13321-015-0110-6,Missing,Missing,,FN,FN
10.1128_spectrum.00422-24,K03407,,Secondary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.1016/j.envpol.2007.06.012,,Primary,FP,FP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr36119.v1,,Primary,TP,FP
10.7554_eLife.72626,https://doi.org/10.1186/gb-2005-6-4-r38,,Primary,FP,FP
10.1002_ece3.5260,https://doi.org/10.1002/(issn)2045-7758,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1098/rspb.2017.0870,,Primary,FP,FP
10.1111_1365-2664.13168,https://doi.org/10.5061/dryad.j8cm402,Primary,,FN,FN
10.1103_physrevresearch.4.023008,https://doi.org/10.1109/tmag.2021.3086635,,Primary,FP,FP
10.1111_acel.13089,rs33912345,Primary,,FN,FN
10.1038_s41467-019-10357-z,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.cub.2007.11.003,,Primary,FP,FP
10.1186_s13148-018-0581-1,https://doi.org/10.13039/100008143,,Primary,FP,FP
10.1186_s12866-019-1542-3,NC_007530.2,,Secondary,FP,FP
10.1186_s13326-019-0195-3,https://doi.org/10.13039/100000738,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1007/bf00328404,,Primary,FP,FP
10.1029_2021gl096173,https://doi.org/10.1016/j.atmosenv.2020.117834,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1190/int-2015-0007.1,,Primary,FP,FP
10.1038_s41597-019-0101-y,SAMN10880027,,Primary,FP,FP
10.1186_s13059-019-1840-y,Missing,Missing,,FN,FN
10.1080_21645515.2023.2189598,NM_001194422,,Secondary,FP,FP
10.1371_journal.pone.0284951,https://doi.org/10.1016/j.nicl.2018.10.012,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-60028,Secondary,Secondary,TP,TP
10.3390_d13010019,https://doi.org/10.1111/j.1469-8137.2010.03485.x,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.cub.2018.05.022,,Primary,FP,FP
10.1136_jitc-2021-003114,CVCL_2235,Secondary,Secondary,TP,TP
10.3389_feart.2023.1205211,https://doi.org/10.1111/j.1365-246x.2009.04491.x,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-61804,Secondary,Secondary,TP,TP
10.1186_s12915-018-0584-6,Missing,Missing,,FN,FN
10.1038_s41893-020-0559-9,https://doi.org/10.5061/dryad.ns1rn8pnt,Primary,,FN,FN
10.1186_s13024-018-0266-4,https://doi.org/10.13039/100005331,,Primary,FP,FP
10.1186_s40168-018-0532-2,https://doi.org/10.13039/501100004562,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1016/0304-8853(94)90440-5,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/s0003-3472(83)80076-1,,Primary,FP,FP
10.7717_peerj.12422,https://doi.org/10.15468/dl.yak5vd,,Primary,TP,FP
10.1039_d2cc00847e,https://doi.org/10.1039/c8sc00602d,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1007/s00027-019-0684-6,,Primary,FP,FP
10.1029_2021gl096173,https://doi.org/10.5194/acp-16-2059-2016,,Primary,FP,FP
10.1186_s12859-016-0922-z,SRR881852,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1002/2013wr014939,,Primary,FP,FP
10.1186_s12943-019-1017-z,GSE11324,,Secondary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.bbr.2012.07.033,,Primary,FP,FP
10.3389_fmicb.2024.1456637,SAMN07159045,,Primary,TP,FP
10.1111_eva.12151,https://doi.org/10.5061/dryad.3978f,Primary,Primary,TP,TP
10.1111_1365-2656.12491,https://doi.org/10.1111/(issn)1365-2656,,Primary,FP,FP
10.1186_s13024-018-0266-4,https://doi.org/10.13039/100000049,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevlett.105.187601,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1017/9781009325844,,Primary,FP,FP
10.1186_s13024-018-0266-4,https://doi.org/10.13039/100000957,,Primary,FP,FP
10.1098_rspb.2015.2726,https://doi.org/10.1038/hdy.2015.8,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1146/annurev,,Primary,FP,FP
10.1093_beheco_arad016,https://doi.org/10.13039/100010384,,Primary,FP,FP
10.1186_s12885-017-3237-1,SRP101418,,Secondary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1038/nmat2125,,Primary,FP,FP
10.1021_acsomega.3c06074,CHEMBL1782574,Secondary,Secondary,TP,TP
10.5194_essd-2023-198,https://doi.org/10.17600/13100050,,Primary,FP,FP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr36395.v1,,Primary,TP,FP
10.3389_fmicb.2024.1456637,SAMN07159044,Secondary,,TP,FN
10.3389_feart.2023.1205211,https://doi.org/10.1029/2018gc007859,,Primary,FP,FP
10.3390_microorganisms8121872,CHEMBL402487,Secondary,Secondary,TP,TP
10.1029_2023wr035126,https://doi.org/10.1007/s00704-019-02810-2,,Primary,FP,FP
10.1186_s12864-019-6131-1,SRR2028042,,Secondary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.sleep.2005.05.008,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1890/03-9000,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-53890,Secondary,Secondary,TP,TP
10.1186_s13326-019-0195-3,Missing,Missing,,FN,FN
10.1371_journal.pone.0117675,https://doi.org/10.5061/dryad.7pd40,Primary,Primary,TP,TP
10.1007_jhep11(2018)115,Missing,Missing,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1016/0264-8172(90,,Primary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.1016/j.envres.2010.03.003,,Primary,FP,FP
10.1038_s41597-019-0101-y,err231,,Secondary,FP,FP
10.1371_journal.pone.0159387,PRJNA167255,Secondary,Secondary,TP,TP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr36120.v2,Secondary,,TP,FN
10.1080_02713683.2019.1607392,Missing,Missing,,FN,FN
10.5194_essd-12-1287-2020,https://doi.org/10.5194/essd-2019-136,,Primary,FP,FP
10.7554_eLife.72626,CHEMBL3733336,Primary,,TP,FN
10.1186_s12864-019-6131-1,PRJEB24169,,Secondary,FP,FP
10.1128_spectrum.00422-24,K02423,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1002/hyp.11112,,Primary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.1097/ico.0b013e31825e845d,,Primary,FP,FP
10.1098_rsos.190841,https://doi.org/10.13039/100010663,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2006jd007208,,Primary,FP,FP
10.1038_s41598-024-56373-y,STH00996,Secondary,Secondary,TP,TP
10.1007_s00382-022-06361-7,https://doi.org/10.1029/2020jd033655,,Primary,FP,FP
10.1038_s41598-021-85671-y,https://doi.org/10.7937/tcia.2019.8kap372n,Secondary,,FN,FN
10.1098_rspb.2015.2726,https://doi.org/10.1111/1365-2435.12179,,Primary,FP,FP
10.1128_JVI.01717-21,EPI_ISL_332396,Primary,,TP,FN
10.1038_s41437-020-0318-8,https://doi.org/10.13039/100010665,,Primary,FP,FP
